#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
wrca3bmtmau96oy8wrca7fhkgmogg3sc,,Female,35 to 39,No,Living on my own WITH children under 18,7.0,The same,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,0,0,0,0,,Olio,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,Prefer not to say,6122305.0,2022-11-22 17:39:00,2022-11-22 17:44:00,00:05:24,2022-11-22,1,1.0,1,Sometimes true,0,1.0,No,0.0,4.0,2.0,1.0,Low,Low,Moderate Risk
ppwcmk52amjjrctnppwc113587i4zn5o,,Female,35 to 39,No,Living on my own WITH children under 18,9.0,The same,Hardly ever or never,Some of the time,To some extent,Tend to disagree,1,0,1,0,,,,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",6124126.0,2022-11-24 21:33:00,2022-11-24 21:41:00,00:07:40,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,5.0,3.0,1.0,Low,Low,Moderate Risk
nq7r4jf663ieelqgdfnq700h0oq6z87m,,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,0,1,0,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,,Not working- looking after house/ children,,,,"Less than £14,900 p.a.",6125235.0,2022-11-27 20:37:00,2022-11-27 20:46:00,00:09:14,2022-11-27,1,1.0,1,Sometimes true,0,0.0,No,0.0,1.0,0.0,0.0,Marginal,High,Secure
ldwda8z0a8nal9h6hk0ldwda8z0xzhrb,,Male,30 to 34,No,Living on my own (NO children or children have left home),8.0,Better,Often,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,6133190.0,2022-11-22 21:35:00,2022-11-22 21:39:00,00:03:26,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
83w1klws6hjz1aqu83w1kl54m3rvdtao,,Female,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",6.0,Better,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,0,0,,Olio,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6134306.0,2022-11-22 19:21:00,2022-11-22 19:32:00,00:10:29,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
k3osfjo12woykk3osfhn2y97lno7bq80,,Female,35 to 39,Prefer not to say,Living with partner/ spouse (NO children or children have left home),7.0,Worse,Often,Often,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,1.0,0.0,1.0,1,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,Prefer not to say,6134422.0,2022-11-22 15:41:00,2022-11-22 15:46:00,00:04:38,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,6.0,0.0,3.0,Very Low,High,High Risk
296oncja0uf5ij1yd3bi8l7296onccpv,,Female,40 to 44,No,"Living with other adults that are non-family members, such as friends/ flatmates",10.0,Much better,Hardly ever or never,Hardly ever or never,To some extent,Definitely agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,1 or 2 months,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6135025.0,2022-11-22 15:48:00,2022-11-22 15:54:00,00:06:17,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
s99dj0lghpq23cvllgv7s999ypgexd8y,,Male,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,1,0,0,1,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6135360.0,2022-11-22 15:39:00,2022-11-22 15:43:00,00:04:02,2022-11-22,1,1.0,1,Sometimes true,0,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
8f187nrxwohx0qknd8f18rcu3nhp5at3,,Female,35 to 39,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Often,Often,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,F,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,1 or 2 months,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",6143389.0,2022-11-22 15:39:00,2022-11-22 15:43:00,00:03:20,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
rvejxg81w9sdsurjjo9rvejctibxf0bh,,Female,55 to 59,Yes,Living on my own (NO children or children have left home),7.0,Better,Often,Often,To some extent,Tend to disagree,0,0,0,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,1.0,1.0,1.0,1.0,1,,1.0,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6143623.0,2022-11-22 15:31:00,2022-11-22 15:35:00,00:03:54,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,6.0,High,High,High Risk
u8xqptrlahmf8768u0xu8xqpt3sqx6p6,,Female,30 to 34,No,Living on my own (NO children or children have left home),7.0,The same,Some of the time,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,0.0,0.0,0.0,1.0,1,,0.0,Some months but not every month,Never,Never,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6143660.0,2022-11-22 15:34:00,2022-11-22 15:40:00,00:06:04,2022-11-22,1,1.0,1,Never true,1,0.0,,1.0,3.0,0.0,3.0,Low,High,High Risk
l3qd8jhkswo89a3dcql3qddgjs0vqpuv,,Prefer not to say,50 to 54,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Some months but not every month,,Working part-time,,,,,,,Prefer not to say,6144250.0,2022-11-22 16:43:00,2022-11-22 16:47:00,00:03:33,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
ot4c7pqfwl60noa1ajlwvot4c7d4snf7,,Female,45 to 49,Yes,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,1,0,,,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6148432.0,2022-11-22 21:54:00,2022-11-22 22:05:00,00:10:32,2022-11-22,1,1.0,1,Never true,1,0.0,No,0.0,4.0,0.0,1.0,Low,High,Moderate Risk
qwrfv8o2tbw6itnsk96qqwrfvsk0xagg,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7.0,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,1,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,E,No,0.0,0.0,0.0,0.0,0,,1.0,Some months but not every month,Some months but not every month,Almost every month,,,Unemployed,,,,,,Prefer not to say,6149722.0,2022-11-22 19:56:00,2022-11-22 20:02:00,00:05:22,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,3.0,0.0,2.0,Low,High,Moderate Risk
bdlxzyvxp0eud21bdl0zhpdant5boglw,,Non binary/ other,25 to 29,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",1.0,Much worse,Often,Often,Not at all,Tend to disagree,1,0,0,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in a night shelter/ hostel,,D,No,1.0,1.0,1.0,1.0,1,,0.0,Almost every month,Almost every month,Almost every month,,,,,,Not working- long term sick or disabled,,,"£14,901- £24,300 p.a.",6154577.0,2022-11-22 16:23:00,2022-11-22 16:29:00,00:06:26,2022-11-22,1,1.0,1,Often true,1,0.0,,1.0,8.0,0.0,6.0,Very Low,High,High Risk
4j5bpgzlr52lp6a7l2bu4j5bpvcvog3r,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,G,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,,,,On maternity leave from part time work,"More than £58,900 p.a.",6159113.0,2022-11-22 15:40:00,2022-11-22 15:44:00,00:04:03,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
la9qtgjnhyiyjxrwiila9qtgoaaw3ayj,,Male,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6162834.0,2022-11-22 23:55:00,2022-11-23 00:00:00,00:05:36,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
kvgbke3xjle766dspskvgbke3jmgne3m,,Female,35 to 39,Yes,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Hardly ever or never,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6163041.0,2022-11-27 22:22:00,2022-11-27 22:25:00,00:03:28,2022-11-27,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
n7psbvjnd0am7n7pu990suapt24b5u99,,Female,25 to 29,No,Living on my own WITH children under 18,8.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,1,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,1.0,0.0,0.0,0.0,0,,0.0,Almost every month,1 or 2 months,Some months but not every month,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6163267.0,2022-11-27 12:59:00,2022-11-27 13:02:00,00:02:58,2022-11-27,1,1.0,1,Sometimes true,1,0.0,No,0.0,7.0,1.0,1.0,Very Low,Marginal,Moderate Risk
h0yeztenddj1uvh09wnh0yezrrp4i2yt,,Female,50 to 54,No,Living on my own (NO children or children have left home),7.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,,,,,,,,Starting up a new business and self employed,"Less than £14,900 p.a.",6166409.0,2022-11-22 15:33:00,2022-11-22 15:40:00,00:07:00,2022-11-22,1,1.0,1,Never true,0,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
cng2em9tu219m3fcng2emopd8f21ujdv,,Female,40 to 44,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",2.0,Worse,Often,Some of the time,To some extent,Tend to disagree,0,0,0,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,1.0,1.0,0.0,1.0,1,,0.0,Some months but not every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",6167344.0,2022-11-23 00:10:00,2022-11-23 00:18:00,00:08:20,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,6.0,0.0,5.0,Very Low,High,High Risk
gi9lgm8xupdyx79mtvojgi9lgmj1dxrv,,Female,35 to 39,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,1,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,C,Yes,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Never,Never,,,Unemployed,,,,,,"Less than £14,900 p.a.",6167661.0,2022-11-28 16:08:00,2022-11-28 16:15:00,00:06:50,2022-11-27,1,1.0,0,Never true,1,0.0,,0.0,1.0,0.0,1.0,Marginal,High,Moderate Risk
y7an39a3avi9g95wuqdt8y7anesqeozp,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,1 or 2 months,,Working part-time,,,Not working- looking after house/ children,,,,"More than £58,900 p.a.",6169233.0,2022-11-22 16:36:00,2022-11-22 16:40:00,00:03:49,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
vj3bmspck3083una24dfq9l6hvj3bms5,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Some of the time,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,1 or 2 months,Some months but not every month,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",6170006.0,2022-11-22 18:29:00,2022-11-22 18:36:00,00:06:57,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
6dtenmymihgissu7rlc6dtesdsrjrwom,,Non binary/ other,35 to 39,Prefer not to say,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",4.0,Much worse,Hardly ever or never,Some of the time,To a large extent,Definitely agree,0,1,0,0,,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,G,Don't know,1.0,0.0,0.0,1.0,0,,1.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"More than £58,900 p.a.",6170554.0,2022-11-27 14:21:00,2022-11-27 14:22:00,00:01:10,2022-11-27,1,1.0,1,Never true,1,0.0,,0.0,5.0,0.0,3.0,Low,High,High Risk
73e8ojgkmj820b7z73bv4w2o02svonsf,,Male,50 to 54,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6174989.0,2022-11-27 15:56:00,2022-11-27 16:03:00,00:07:06,2022-11-27,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
ona1cx1ywkpfdta65ona1cx9sjsiwc24,,Female,25 to 29,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8.0,Worse,Some of the time,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,0.0,0.0,0.0,1.0,0,,0.0,1 or 2 months,Almost every month,1 or 2 months,,Working part-time,,,,,Student,,"£14,901- £24,300 p.a.",6175212.0,2022-11-22 15:49:00,2022-11-22 15:54:00,00:04:23,2022-11-22,1,1.0,1,Often true,1,0.0,,0.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
1vesrcexs7998kfp1ve1apa6iurmfuhs,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,E,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6176332.0,2022-11-22 23:01:00,2022-11-22 23:05:00,00:04:03,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
dw4odu6od1ur9l999606bu9mdw4odu6l,,Female,30 to 34,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,The same,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6176508.0,2022-11-27 20:48:00,2022-11-27 20:55:00,00:06:28,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
l5f1aigjbxdj3nzl5ferzxpe4n4glo6j,,Female,35 to 39,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",3.0,Worse,Often,Often,Not at all,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in student accommodation/ student halls,,G,Don't know,0.0,0.0,0.0,0.0,0,,1.0,Never,1 or 2 months,1 or 2 months,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",6177878.0,2022-11-23 07:42:00,2022-11-23 07:46:00,00:04:17,2022-11-22,1,1.0,1,Sometimes true,0,0.0,,0.0,1.0,0.0,1.0,Marginal,High,Moderate Risk
1pbq1venntl05dnwxu1pbq1venntflfn,,Prefer not to say,30 to 34,Prefer not to say,Living with partner/ spouse/ older relative WITH children under 18,10.0,Better,Hardly ever or never,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Other,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,1 or 2 months,,Working part-time,,,,,,,Prefer not to say,6179309.0,2022-11-22 15:47:00,2022-11-22 15:51:00,00:03:55,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
i9eru7vq8lftax8nwi9eru7vqojjuyy8,,Male,55 to 59,Yes,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,B,No,0.0,0.0,0.0,1.0,0,,0.0,Never,Never,Never,,Working part-time,,,,,,,"Less than £14,900 p.a.",6179403.0,2022-11-22 16:26:00,2022-11-22 16:35:00,00:09:00,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,1.0,High,High,Moderate Risk
agi38cvjex0zlwpvjmagi38cb3s3jm0f,,Female,30 to 34,Yes,Living with partner/ spouse (NO children or children have left home),4.0,The same,Some of the time,Often,Not at all,Tend to disagree,0,0,0,1,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,1.0,0.0,0.0,1.0,0,,0.0,Almost every month,Never,Almost every month,,,,,Not working- looking after house/ children,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",6179656.0,2022-11-22 16:06:00,2022-11-22 16:09:00,00:03:49,2022-11-22,1,1.0,1,Often true,1,0.0,,1.0,8.0,0.0,3.0,Very Low,High,High Risk
1uyl41ngz27gxm69g1g1uyl41nsr7d0p,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",9.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,1,,Olio,,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,1.0,1.0,1,,1.0,Almost every month,Almost every month,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",6179731.0,2022-11-23 14:13:00,2022-11-23 14:21:00,00:08:01,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,5.0,0.0,4.0,Low,High,High Risk
ub7yf9qrf2jonxr2fkuol3ub7ymuasf8,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),5.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Never,,,Unemployed,,,,,,Prefer not to say,6182792.0,2022-11-23 00:41:00,2022-11-23 00:51:00,00:10:22,2022-11-22,1,1.0,1,Never true,0,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
rtu3ya1ropb07o0inzgjrtu3ya1ktayb,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),6.0,Worse,Some of the time,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,Yes,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Some months but not every month,,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6184654.0,2022-11-22 19:36:00,2022-11-22 19:40:00,00:04:35,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
qa0ofqi076prdqa0ofq5165jtf3sp18l,,Female,50 to 54,No,Living on my own WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,1,0,1,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",6184964.0,2022-11-22 19:38:00,2022-11-22 19:44:00,00:05:50,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
